20000001,20000003009
20000001,200000014645
20000001,200000019932
20000001,200000096908
20000002,200000030239
20000002,200000030747
20000002,200000033336
20000002,200000078728
20000003,20000001235
20000003,200000018617
20000003,200000048127
20000003,200000080717
20000004,20000004435
20000004,20000008455
20000004,200000020123
20000004,200000052890
20000005,200000014302
20000005,200000037637
20000005,200000061098
20000005,200000062965
20000006,200000011435
20000006,200000014207
20000006,200000055325
20000006,200000084075
20000007,200000039431
20000007,200000064777
20000007,200000067579
20000007,200000068162
20000008,2000000249
20000008,20000002107
20000008,200000010104
20000008,200000053206
20000009,20000005680
20000009,200000071961
20000009,200000077755
20000009,200000090410
200000010,20000004634
200000010,20000005069
200000010,200000024520
200000010,200000051921
200000011,200000013747
200000011,200000075886
200000011,200000081480
200000011,200000093018
200000012,2000000335
200000012,20000002168
200000012,200000017402
200000012,200000087875
200000013,20000002341
200000013,200000016662
200000013,200000018196
200000013,200000046338
200000014,20000004905
200000014,200000077476
200000014,200000083450
200000014,200000097192
200000015,2000000866
200000015,20000006573
200000015,200000060725
200000015,200000099678
200000016,200000024221
200000016,200000037534
200000016,200000064292
200000016,200000093196
200000017,200000012906
200000017,200000049313
200000017,200000080379
200000017,200000086405
200000018,200000017137
200000018,200000048936
200000018,200000061274
200000018,200000072911
200000019,200000024833
200000019,200000035383
200000019,200000046965
200000019,200000073927
200000020,20000003622
200000020,20000003785
200000020,200000033595
200000020,200000082571
200000021,20000008276
200000021,200000014070
200000021,200000021299
200000021,200000040911
200000022,20000003481
200000022,200000054217
200000022,200000057592
200000022,200000093585
200000023,200000033970
200000023,200000036530
200000023,200000075430
200000023,200000089617
200000024,20000007827
200000024,200000015520
200000024,200000054153
200000024,200000090999
200000025,200000022145
200000025,200000045714
200000025,200000086573
200000025,200000089656
200000026,20000009779
200000026,200000017547
200000026,200000026277
200000026,200000069101
200000027,20000009299
200000027,200000019890
200000027,200000056465
200000027,200000059932
200000028,200000024352
200000028,200000024419
200000028,200000031730
200000028,200000080000
200000029,20000007341
200000029,20000007837
200000029,200000058328
200000029,200000092951
200000030,200000017817
200000030,200000067515
200000030,200000074015
200000030,200000095418
200000031,20000008122
200000031,200000023266
200000031,200000035623
200000031,200000045346
200000032,200000016621
200000032,200000020315
200000032,200000067966
200000032,200000089777
200000033,20000006907
200000033,200000011325
200000033,200000064093
200000033,200000094131
200000034,2000000514
200000034,20000007349
200000034,200000044011
200000034,200000082122
200000035,20000001173
200000035,20000001635
200000035,200000022200
200000035,200000053315
200000036,200000018691
200000036,200000022521
200000036,200000033074
200000036,200000064761
200000037,200000023695
200000037,200000027726
200000037,200000029357
200000037,200000067649
200000038,200000016543
200000038,200000021643
200000038,200000049005
200000038,200000085344
200000039,200000016185
200000039,200000018119
200000039,200000035616
200000039,200000056018
200000040,20000008644
200000040,200000074196
200000040,200000089812
200000040,200000098145
200000041,200000029516
200000041,200000088247
200000041,200000089720
200000041,200000099911
200000042,200000020628
200000042,200000058766
200000042,200000069587
200000042,200000081804
200000043,20000004979
200000043,200000043250
200000043,200000075129
200000043,200000091157
200000044,200000011934
200000044,200000015897
200000044,200000046949
200000044,200000065981
200000045,20000004491
200000045,200000024085
200000045,200000030847
200000045,200000036648
200000046,200000030340
200000046,200000068007
200000046,200000076974
200000046,200000097400
200000047,200000031651
200000047,200000055595
200000047,200000057884
200000047,200000087428
200000048,20000005205
200000048,200000019441
200000048,200000067312
200000048,200000096426
200000049,200000010251
200000049,200000037587
200000049,200000047662
200000049,200000092637
200000050,200000010652
200000050,200000019938
200000050,200000082560
