p_1,p_3009
p_1,p_14645
p_1,p_19932
p_1,p_96908
p_2,p_30239
p_2,p_30747
p_2,p_33336
p_2,p_78728
p_3,p_1235
p_3,p_18617
p_3,p_48127
p_3,p_80717
p_4,p_4435
p_4,p_8455
p_4,p_20123
p_4,p_52890
p_5,p_14302
p_5,p_37637
p_5,p_61098
p_5,p_62965
p_6,p_11435
p_6,p_14207
p_6,p_55325
p_6,p_84075
p_7,p_39431
p_7,p_64777
p_7,p_67579
p_7,p_68162
p_8,p_249
p_8,p_2107
p_8,p_10104
p_8,p_53206
p_9,p_5680
p_9,p_71961
p_9,p_77755
p_9,p_90410
p_10,p_4634
p_10,p_5069
p_10,p_24520
p_10,p_51921
p_11,p_13747
p_11,p_75886
p_11,p_81480
p_11,p_93018
p_12,p_335
p_12,p_2168
p_12,p_17402
p_12,p_87875
p_13,p_2341
p_13,p_16662
p_13,p_18196
p_13,p_46338
p_14,p_4905
p_14,p_77476
p_14,p_83450
p_14,p_97192
p_15,p_866
p_15,p_6573
p_15,p_60725
p_15,p_99678
p_16,p_24221
p_16,p_37534
p_16,p_64292
p_16,p_93196
p_17,p_12906
p_17,p_49313
p_17,p_80379
p_17,p_86405
p_18,p_17137
p_18,p_48936
p_18,p_61274
p_18,p_72911
p_19,p_24833
p_19,p_35383
p_19,p_46965
p_19,p_73927
p_20,p_3622
p_20,p_3785
p_20,p_33595
p_20,p_82571
p_21,p_8276
p_21,p_14070
p_21,p_21299
p_21,p_40911
p_22,p_3481
p_22,p_54217
p_22,p_57592
p_22,p_93585
p_23,p_33970
p_23,p_36530
p_23,p_75430
p_23,p_89617
p_24,p_7827
p_24,p_15520
p_24,p_54153
p_24,p_90999
p_25,p_22145
p_25,p_45714
p_25,p_86573
p_25,p_89656
p_26,p_9779
p_26,p_17547
p_26,p_26277
p_26,p_69101
p_27,p_9299
p_27,p_19890
p_27,p_56465
p_27,p_59932
p_28,p_24352
p_28,p_24419
p_28,p_31730
p_28,p_80000
p_29,p_7341
p_29,p_7837
p_29,p_58328
p_29,p_92951
p_30,p_17817
p_30,p_67515
p_30,p_74015
p_30,p_95418
p_31,p_8122
p_31,p_23266
p_31,p_35623
p_31,p_45346
p_32,p_16621
p_32,p_20315
p_32,p_67966
p_32,p_89777
p_33,p_6907
p_33,p_11325
p_33,p_64093
p_33,p_94131
p_34,p_514
p_34,p_7349
p_34,p_44011
p_34,p_82122
p_35,p_1173
